marketplace	customer_id	review_id	product_id	product_parent	product_title	product_category	star_rating	helpful_votes	total_votes	vine	verified_purchase	review_headline	review_body	review_date
US	11023502	R1WMT3D1UBPAMB	B0076ZXD5Q	620393341	Fun Express Bright Polka Dots Pinwheels Set (3 Dozen)	Toys	4	0	0	N	Y	They were great for what we wanted them for and held up ...	They were great for what we wanted them for and held up much better than expected in a 12 mile an hour wind.	2015-08-31
US	18022126	R1E4TO01RHTMYZ	0545703212	106998783	Klutz String Art Book Kit	Toys	2	2	2	N	Y	Two Stars	Was expecting more instruction, not a kit.	2015-08-31
US	21500482	R3HL1INRHXV58K	B00HFR4M2I	820775641	Ravensburger The Village Hall What If? Puzzle (1000-Piece)	Toys	5	0	0	N	Y	Great puzzle!	I love these puzzles. They are a thicker puzzle. You have no picture to look for the answer of what piece goes where, you have to use your brain. You have to find size and color, you have think. I love it.	2015-08-31
US	125518	R3UA4CS1D8FKCW	B00EVX1BN2	316355261	Disney Villain Classics Evil Queen Doll	Toys	5	1	1	N	Y	Five Stars	Great add to collection.	2015-08-31
US	15365367	R3QEADIUCR50FM	B003OZFSZ0	688323482	54 inches Wingspan 4 Channel Phoenix Easy Fly Aerobatic Radio Remote Control Electric RC Airplane Glider RTF w/ EPO Form High Crash Resistance	Toys	1	0	1	N	Y	I never did get it to fly. Eveything worked ...	I never did get it to fly.  Eveything worked, but the electric motor would not run.  I called the company it came from and they wanted me to try some different procedures to try to fix it.  About that time, my dog stepped on the wing and broke it.  Probably not returnable now!  Kicked the dog in the butt and the plane went into the trash can.  Another day in paradise!	2015-08-31
US	10776178	RISC9O2ZBW2HQ	B00YMRREO2	305371463	3pcs MJX X600 RC Quadcopter Drone Spare Parts Battery 7.4V 700mAh	Toys	5	0	0	N	Y	Work good	Seem to work just fine.  Who doesn't need extra batteries?	2015-08-31
US	39639408	RHE5TJ05E6L39	B00004YO0Y	171857447	Let's Go Fishin'	Toys	5	0	0	N	Y	EXCELLENT	Hours of fun for all ages.	2015-08-31
US	28130038	R3JEH7H43UO1LI	B00DQ128VO	612610682	Medicos JoJo's Bizarre Adventure: Part 3--Stardust Crusaders: DIO Super Action Statue (Released)	Toys	5	0	0	N	Y	Five Stars	My son loves this!	2015-08-31
US	13966626	R3TISZVAX6AU5J	B00GSWE6VI	824899173	KUPOO Group of 15 Bags 60 Items Shoes Glasses Necklace Tableware Fit Barbie Dolls	Toys	4	0	0	N	Y	Four Stars	grand-daughter loves the variety of the accessories - good value	2015-08-31
US	13328687	R22XZDL669T4KJ	B00WJ1PPGM	999209932	LeapFrog LeapTV: Disney Frozen: Arendelle's Winter Festival Educational	Toys	5	0	0	N	N	Such a fun game for the Frozen lover	Such a fun game for the Frozen lover.  My daughter (age 4) does great at moving through the 5 games.  She struggles to answer the math questions, but she is at the lowest end of the age recommendations.  The iceskating, snowball tossing, and interactive camera make this game something that will grow with her and be interesting for years to come.	2015-08-31
US	50565801	RK6AJ8S8Z3K3T	B002T0OYHO	405709131	Disney Mickey Mouse Mini Bean Bag Plush	Toys	5	0	0	N	Y	Uh...its Mickey....	Its a stuffed animal -- what is there to expect?  It IS Mickey so that makes it perfect!	2015-08-31
US	7520377	R1TO15TIGK04G	B007O6M5LU	713986489	Fitz it	Toys	5	0	0	N	Y	fun little activity for the brain.	Using it as a brain burner activity rather than competitive game. Great &#34;conversation&#34; starter at family gathering. Probably best for folks that enjoy more pictionary/scrabble like games than strategy games. Pretty fun, can be played noncompetively and very leisurely.	2015-08-31
US	44737123	R1238CMYVP3021	B00UUS460C	873643814	Nature Bound Bug Catcher Vacuum with Light Up Critter Habitat Case for Backyard Exploration - complete kit for kids	Toys	4	0	0	Y	N	For Little Nature & Bug Explorers	While I shudder at the thought of playing with nasty creepy crawlers now, I can remember as a young boy being fascinated with whatever I managed to dig up, scoop up, catch in a jar, etc. etc. From spiders to worms, toads to lightning bugs, things &#34;in the wild&#34; were part of my little world. Of course I didn't have anything cool like this set, but boy I wish I did, and I imagine any youngster of those magical years would be all over this. These come individually packaged as if purchased separately (see photos).<br /><br />To foster a potential interest in biology & life sciences, this is a decent start.	2015-08-31
US	50992530	R2FQSA7GQHO4VJ	B002MRJTJW	313457071	100 Magazine Bags	Toys	5	0	0	N	Y	Five Stars	This company pulls it out of the hat with great prices, fast delivery, and superior product. Thanks!	2015-08-31
US	24064126	RJ8TRPS3QVHQS	B00CN5Y0IS	28533311	LEGO Architecture United Nations Headquarters (Discontinued by manufacturer)	Toys	5	0	0	N	Y	he loved building it with his father	I bought this for my Eight year old grandson, he loved building it with his father. I always buy him LEGO's he loves them.	2015-08-31
US	17400735	R323WG6L6J1QOI	B00IFWSOWQ	841013222	Memory Game Despicable Me Edition	Toys	4	0	0	N	Y	Four Stars	Gifted and well received	2015-08-31
US	13956988	R2DL9XS9GU5MZH	B005O23I1W	419646353	Maisto 1:24 Scale 1948 Ford F-1 Pickup and Harley Davidson 1948 FL Panhead Diecast Vehicles (Styles & Colors Vary)	Toys	2	0	0	N	Y	Not too happy. I did realize the color may be different ...	Was black with chartreuse flames sent back and ordered 3 more all black with chartreuse flames. Picture showed white and orang. They stated that the colors may be different. After 4 models I had hoped for a white and orange one. The other 3 trucks came as the picture showed. Not too happy. I did realize the color may be different but I received 4 black models.	2015-08-31
US	37746217	R39HHNPWEQ1B5R	B006W5LO9I	283565690	Cute Flip Flap Swing Solar Flower	Toys	1	0	0	N	Y	One Star	Arrived broken	2015-08-31
US	157428	R2TMKH4GD8VYNO	B00B7TT5TU	350389393	Redcat Racing 02070 4-Cell AA Battery Holder	Toys	5	0	0	N	Y	Five Stars	A+	2015-08-31
US	18772334	R2R3AFALCOAMQO	B00C77Y834	849527427	Doc McStuffins Cuddles and Hugs Hallie Talking Plush	Toys	5	0	0	N	Y	Five Stars	good purchase	2015-08-31
US	6678542	R1E8N1DVB1JS54	B00Z7VZLB0	901725600	Breyer Limited Edition Glow in the Dark Halloween Horse (Ichabod)	Toys	5	0	0	N	Y	... model not to along ago but it's a very nice and it does shine in the dark	I just got this model not to along ago but it's a very nice and it does shine in the dark.	2015-08-31
US	9116040	R2VPSQ7167YX9D	B00ACB3OBO	662807513	Intex 56583EP Fish Baby Float	Toys	2	0	0	N	Y	Two Stars	top canopy falls down, you have to hold it up.	2015-08-31
US	46136506	R14WEZWOFD3ZNN	B00VXJK750	930442558	2 Packs LEGO Minifigures The Simpsons SERIES 2 71009 Figure Building Kit	Toys	5	1	1	N	Y	great	I got Marge and homer, couldn't be happier.	2015-08-31
US	15975143	R27YUVUXRBE5EL	B00I9R3QQQ	874475682	Desktop Wooden Model Kit Story House	Toys	5	0	0	N	Y	Best kit ever	Loved this kit for my 9 year old! We had a blast putting it together! Will definitely purchase more from this company.	2015-08-31
US	14843187	R1GME5W7OC5V47	B004D0C5WY	216833197	ThinkMax Silver Black Mirror Cube 3x3x3	Toys	3	0	0	N	Y	Three Stars	Fun puzzle, but it seems like it could fall apart really easily.	2015-08-31
US	49645387	RO3959RNG3E77	B00FDZVBYG	319419001	Password Safe	Toys	4	2	3	N	Y	Avoid deleting a password entry, edit instead. Otherwise love it!	I love my password vault but for one flaw that I have discovered the hard way.... If you delete an entry it is very likely that you will also delete an entry near it without being aware that you have.  After buying this device for myself and five of my family members, I sadly experienced the loss of my credit union password info ( this being my only bank) while deleting a Master Card password.  Both entries started with MA. I read other reviews on Amazon then and found others have had this happen to them.  I still love my password vault but will caution my family members to only edit entries, never delete.	2015-08-31
US	13219843	R17F454BMK27MK	B00DPK11ZA	304230742	Syma S107/S107G 3 Channel RC Heli with Gyro - Yellow	Toys	4	0	0	N	Y	Four Stars	Kids and dog love it	2015-08-31
US	28469926	R15I48I9TWCEZG	B00503KQG0	63099290	Cars 2 Animated Talking Alarm Clock	Toys	2	2	2	N	N	Cute but not efficient as alarm clock.	First, my 5 yr old loves the different animated talking McQueen (different sounds for about 5 seconds each time) when snooze button was pressed at &#34;press and try&#34; while the clock was still in its packaging. But when we actually tried to use it as an 'Alarm' clock, it has the McQueen animated talking sound as alarm as intended, but guess what, that sound only lasted approx 5 seconds and then the alarm shuts off on its own. Which is useless to us because 5 seconds of animated talking did nothing to wake my child up.<br /><br />I was hoping the clock would have all those included different animated talking sounds repeated continuously until 'snooze' button was pushed to snooze it and repeat again after 10 mnts or so, like normal alarm clock does. Unfortunately, this clock only make ONE 5-second animated sound (and it's not loud at all) and shuts off. At this point, even a regular beeping alarm clock would work better, at least it will keep beeping until it's snoozed or turned off manually.<br />Other than that, the clock is cute and attractive, thus the 2 stars. Too bad it's not an efficient actual alarm clock, or it would have been perfect for my son who loves cars.	2015-08-31
US	37536631	R3GP4VFH4NTLX	B00276FQRW	863447645	Yellow Double Raffle Ticket Roll (2000 tickets roll)	Toys	4	0	0	N	Y	Four Stars	As Advertised	2015-08-31
US	52448021	R3UXHXGBKI16CX	B00ORL27IQ	307006457	Togetherwe High Quality League of Legends LOL Teemo Hat Cosplay Army Green Color	Toys	5	0	0	N	Y	My son loved this as a gift.	My son loves this hat!  He play League of Legends and the hat was a good quality.	2015-08-31
US	13830179	RWKOI2PWD7HOG	B00YRZ11ZW	803073023	Kangaroo Black Hat	Toys	5	0	0	N	N	Top Hat 3 year old!	I got this black top hat for my three year old son. He absolutely loves it. I was curious and kind of nervous if it would last being played with by a three year old and one year old but one week down and it is still all in one piece. So yes it is actually very durable to my surprise! He is 29 lbs and it fits him just fine whenever it is tilted just a little bit. He didn't seem bothered one bit by the size. He ran around the house the other day with it on playing. What a great addition to our &#34;dress up&#34; items! This would also be a great hat for a magician costume for Halloween or a circus themed birthday party. That is what I told my husband and we were thinking about my son dressing up as a magician for my friends daughters circus themed birthday parties at the end of the month. I will provide pictures in this review of my 3 year old in this hat.<br /><br />I received a deep discount on this product to provide an HONEST and UNBIASED review.	2015-08-31
US	9950114	R18KJDHNC20PV8	B005NDO1YA	445008007	Fun Express - Sassy Pink Ribbon Bandannas Breast Cancer Bandanas	Toys	4	0	0	N	N	They are way bigger than I thought they would be	I bought these to add to the gift I was giving my bridal party at my wedding.  We had an outdoor wedding in August, and I thought pink bandanas would be cute.  They are huge and super thin.  They got the job done, but they were kinda iffy quality.  I don't think they would absorb any liquid if you actually tried.	2015-08-31
US	16187401	R70ZC71C836S1	B0002M6ZLY	194769811	KidKraft Heart Table Set with Pastel Bins - 26913	Toys	5	0	0	N	Y	Nice little table	Cute toddler table, fairly easy to put together... My only issue is that one of the corners of the table was a little damaged but I didn't want to go thru the hassle of returning it and it's not too noticeable so whatever... I don't know if it was delivery that damaged it or it was sent like that so I'll give it five stars because it really is a cute little table.	2015-08-31
US	27707693	RUEM7T99VI3UU	B00IVFCK6I	294366311	Monster High Freaky Fusion Sirena von Boo Doll (Discontinued by manufacturer)	Toys	5	0	0	N	Y	Five Stars	Thank you	2015-08-31
US	44200092	RAL30CGRS6Z9C	B00MYGQCFK	457776127	D+L Company Ultra Stomp Rocket Refills (Blue)	Toys	5	0	0	N	Y	So glad I purchased the rocket refills	So glad I purchased the rocket refills.  My son is 6, he and his friends love playing with the rocket launcher!	2015-08-31
US	16597998	R922Q518GH8V8	B00U9DTMBQ	310675869	Magic: the Gathering - Narset Transcendent (225/264) - Dragons of Tarkir	Toys	5	0	0	N	Y	Five Stars	Perfect Condition.	2015-08-31
US	23271216	R1SODX2SECAQQ6	B0038BE94Q	345295824	EQUA Hanayama Cast Metal Brain Teaser Puzzle (Level 5)	Toys	5	0	0	N	Y	a challenging puzzle	Really tricky little puzzle. Like all puzzles simple once you figure it out. The trick is getting it figured out	2015-08-31
US	10001017	R1BVI3Y9RUIVPM	B00TYHJ53I	153754240	Text Cool	Toys	5	0	0	N	N	Mybonly complaint is the snaps don't stay snapped very well and the bracelet falls off easily.	My 6 year old daughter absolutely loves this. It keeps her busy after school and she loves making personalized bracelets for every one she loves. Mybonly complaint is the snaps don't stay snapped very well and the bracelet falls off easily.	2015-08-31
US	14634973	R1W6KUQRBY8QSR	B00J4OLNB8	662928202	Marbulous® Modular Marble Run w/82 pieces + 50 marbles - Made of Quality Child-Safe Plastic	Toys	4	0	0	N	Y	Great fun for all ages	Great fun for all ages. All the pieces connect easily and made out of good plastic. My 4 year old loves it.	2015-08-31
US	28731078	R2LYE1EEMXBNJM	B00JEWFJJC	902659094	4M Table Top Robot	Toys	5	0	0	N	Y	My son loved it. It was easy to put together	My son loved it. It was easy to put together. Amazing how this thing knows when to turn and not to fall off.	2015-08-31
US	37861859	R2QFNHVNRWC873	B00K3EYT50	967745525	MONOPOLY: The Legend of Zelda Collector's Edition	Toys	1	0	0	N	Y	Missing Pieces	I just opened my Monopoly Zelda edition for game tonight. And I'm about to play but it is missing the Railroads a d Utility companies. (Bomb Shop, Potion shop)	2015-08-31
US	12891695	RIZOWL09RFWHI	B00MZ6BR3Q	145562057	Monster High Haunted Student Spirits Porter Geiss Doll	Toys	5	5	6	N	Y	My grandson asked for this- it's great that these dolls are unisex	My grandson asked for this- it's great that these dolls are unisex. If girls can play with cars and trucks boys can play with dolls too:)	2015-08-31
US	11916403	R1CDOCOAOYHM1K	B000056CGW	718902302	Harry Potter and The Sorcerer's Stone -- The Game	Toys	5	0	0	N	Y	Five Stars	love it	2015-08-31
US	29869616	R2KD9AF0PI9F1J	B00KHP42NY	692585969	Gonex Bike Helmet, Adult Youth Road/Mountain Cycling Helmet, Lightweight Colorful	Toys	4	1	1	N	Y	A Good Buy	Very stylish helmet - I basically bought it because I really wanted a pink helmet and liked the pink / black color combination.  I honestly wasn't expecting much for the very low price, but I'm glad I bought it. Have used it several times now, and it is very comfortable and the dial helps to get the right fit. The vents really keep my hair drier than previous helmets. I hardly notice I am even wearing it when riding.  A good buy.	2015-08-31
US	1642208	R259PAIO3Q9D1H	B00NG0ML5I	462988819	Star Wars The Black Series Darth Vader 3.75" Figure	Toys	4	0	0	N	Y	Four Stars	Good.	2015-08-31
US	47662237	RLN86XYL2YYQQ	B00DPC0WQC	121670308	7 Weapons League of Legends/ LOL Amumu Doll/Toy Figurine/Soft Action Figure	Toys	5	0	0	N	Y	I loved it!	I loved it!!! The quality is so much higher than I expectec! I bought it as a gift but I think I'm gonna keep it lol	2015-08-31
US	32276022	R2S0OR1P93LLTC	B0062CF7IU	735632649	High School of the Dead Rei Keychain	Toys	5	0	0	N	Y	Five Stars	It got here super fast and it looks fantastic :) love it!!	2015-08-31
US	13512812	R2DHKGJC78LHMM	B0092GHPSI	719159225	Zombicide Base Game	Toys	5	0	0	N	Y	Five Stars	Spoiler alert: Everybody dies.	2015-08-31
US	34344984	R2RLGKO7TBBWO0	B00817LJ18	716109619	Ballerina Doll Cupcake Toppers 12 Pack	Toys	5	0	0	N	Y	Five Stars	Great item!	2015-08-31
US	50123950	R1GYIJNOX8C82Y	B00M4KQ1FC	428355285	Inflatable Aqua Lounge with head rest and net bottom - Blue	Toys	5	0	0	N	Y	Product is great.	There was a little mix up with the shipping but the seller corrected immediately.  Product is great.	2015-08-31
US	20639609	R3R4L1PBD0D9GK	B00JYCF8RK	118453774	Star Wars - Photomosaic - R2-D2 - 1000 Piece Jigsaw Puzzle	Toys	5	0	0	N	Y	Don't worry, we have Artoo with us.	It's a great looking puzzle that is quite unique! Great for any puzzle or Star Wars fan!	2015-08-31
US	112332	R2GR1X5DU7YHIN	B00UYNC4RA	480268065	Haikyuu!! DXF Figure Vol.5 Tadashi Yamaguchi & Kei Tsukishima 2 Set	Toys	5	0	0	N	Y	very good ^^	Came in perfect condition and quickly delivered (a day earlier then expected, although the packaging took a few days ((no problem though~~)) but it was shipped on a Friday and received two days later). the figures look awesome, with fine details :) a very good buy~ im very happy, thankyou so much ^-^<br /><br />(my first Haikyuu!! figures--tsukki and yams AAHHHHHH &#60;33)	2015-08-31
US	1550863	R1OYQ2HQS2391S	B00O9FV6QY	71335036	Funko Batman DC Comics Pocket Pop! Mini Vinyl Figure Tin (3-Pack)	Toys	5	0	0	N	Y	Five Stars	Great Batman addition to my batman collection	2015-08-31
US	6798869	R2XIWZRNQMBUK	B000O3PZ1M	375802666	Daron Giant Wine Glass	Toys	3	0	0	N	Y	just the right size	I got this as a x-mas gift for my sister and she fell in love it it. It really is big. It was just as described. The only problem is it is not really strong material so it ended up breaking pretty easy. It was good while it lasted but you just have to be super careful with it. If i were to buy one again i would look for one that would not break so easy.	2015-08-31
US	14726364	R14PB0FIM507IB	B004DALR14	429343618	Hand Cranked Card Shuffler (2-Deck)	Toys	5	0	0	N	Y	Five Stars	Fun product, need to hold cards down when spinning	2015-08-31
US	51183463	R27B988A01G4FD	B00TTONOG0	610464726	Generic Teenage Mutant Ninja Turtle Mini-Figure 8pc Set w/Leonardo, Donatello, Michelangelo and Raphael / Splinter Shredder & The Foot Clan / Just like in Ninja Turtle Movie Poster & TMNT Movie	Toys	5	0	0	N	Y	My three turtle fans love them	The pieces come apart a bit too easily, but that's nothing a little Kragle can't fix!  Overall, my kids loved them and couldn't tell they were generic.	2015-08-31
US	48204396	R6PCTUO7MR7AM	B000J3WGE6	2473229	Dreamblade Collectible Miniatures Game Baxar's War Booster Pack	Toys	5	1	1	N	N	Good Figures for Whispering Vault	Dreamblade is a fun game on it's own, but I have found a lot of chances to use these figures in games of the Whispering Vault.  The twisted aesthetic of a lot of these figures works well with that.	2015-08-31
US	38686959	R23SH8W7TI5UK7	B004PAHSD8	902685506	Marvel Retro Comics Toiletry Bag	Toys	5	0	0	N	Y	Love It	Love the bag was bigger than I expected came out great	2015-08-31
US	10697390	R3F5LOVDV3LCV2	B00K8001EM	43552502	Sanwa JLF-TP-8YT-SK OEM Vermilion Ball Handle Arcade Joystick 4 & 8 Way Adjustable from Sanwa	Toys	5	0	0	N	Y	Really is an arcade quality product.	It's durable, hefty and it looks good.  It plays well too.  and it comes with everything you need to install it.<br /><br />Of course, it's designed around a square restrictor gate.  It even comes with one.  So if you are like me, and prefer the feel of an octagonal restrictor gate, there's going to be a learning curve.  When you switch gates like that, you end up losing roughly half of the diagonal sensitivity, because of the way the microswitches are placed.  So while you have a smoother overall motion, you need to be very deliberate in hitting all of the directions.<br /><br />Now this isn't a knock against the joystick, even though it may seem like it.  This is more of a warning to anyone who might be thinking of switching the gate out.  And even then, the replacement gates are pretty cheap, and take about 20 seconds to install.  I'm still quite happy I put one of these in my arcade stick, because they feel great to use, and it contrasts well with my black case.<br /><br />So as far as I'm concerned, this is the best joystick I've used.  Just maybe do some research if you want to swap out restrictor gates on it.	2015-08-31
US	11916403	R3VH88O6PTIU9L	B001CAWA8M	530393295	Harry Potter Luminous Wand Keychain by Cinereplicas	Toys	5	0	0	N	Y	Five Stars	love it	2015-08-31
US	14622482	R2SR97X1DXUX1T	B0006HBEGG	896061111	Maisto Die Cast 1:18 Scale 1965 Chevrolet Corvette (Colors May Vary)	Toys	5	2	2	N	Y	Five Stars	Great details! Luckily I received the color I wanted..Red! :)	2015-08-31
US	36828822	R3NBIGWMEXN7JY	B00E4WSTDA	459723717	Fairy Dust Necklace Silvery Moonbeam with Magic Wand Charm	Toys	5	0	0	N	Y	LOVE IT	I LOVE THIS.	2015-08-31
US	4696960	R3CN4YPJVTDF16	B00I5KTK44	394400023	Melissa & Doug Reusable Sticker Pad: Face It! 150 Stickers and 5 Scenes	Toys	5	0	0	N	Y	Granddaughter LOVES these, only problem is that she turns ...	Granddaughter LOVES these, only problem is that she turns us into walking sticker holders when she isn't using them in the books  HAHA<br />Bought all the series that they had for her.  She spends hours playing with them	2015-08-31
US	13738051	R2MDI1TP46VSYD	B00IF1VYEW	392025139	PLAYMOBIL Royal Lion Knight's Castle Set	Toys	3	9	21	N	Y	Once put together the Castle is good. Our 6 year old Grandson loves it	Once put together the Castle is good. Our 6 year old Grandson loves it. Putting it together is another story. The pieces are separated into bags like the Lego sets BUT the likeness STOPS there. There is no purpose to the bags. Pieces for the castle are spread among all the bags, even the ones that look like they are for the figures. The directions pictures of the small pieces are VERY small and it is hard to distinguish some of them. Would suggest Playmobile takes some lessons from Lego.	2015-08-31
US	43083670	R3LBD41XV3852R	B000DIMXUE	159743480	Hasbro MB Looping Louie	Toys	5	0	0	N	Y	Best family game for children of different ages	Best family game for children of different ages. So much fun that even 4 year olds get into the action.	2015-08-31
US	108204	R308ST3NY4O9C9	B008MQAKCM	670027555	Child's Yellow Ninja Costume	Toys	4	6	6	N	Y	It is pretty big and also is lengthy	I have an 8 year old son that weighs 90 lbs. The costume stated that Large fits most 8-10 years olds. It is pretty big and also is lengthy. It looks like it can fit up to a 12 year old. I still kept it because other than size its a pretty cool costume. If you have an 8 year old at 90 lbs, you may want to get a medium because if large was like extra large then the medium must fit like a large.	2015-08-31
US	9960276	R1QWWU5AG6NKKC	B00CS16EKO	817129763	VTech Sing and Learn Whale Bubble Machine Bath Toy	Toys	1	0	0	N	Y	One Star	Fell off the bathtub and broke within a week.	2015-08-31
US	33843172	R1YI0Y6KE3470H	B013AM37CM	735630748	Otulet Fast Food French Fries Hamburger Apple Pie Happy Meal Set Model Toy Building Blocks Mini Figure Nanoblocks Diamond Building Set DIY Educational Toys (with Otulet FREE Brick Separator)	Toys	5	0	0	N	Y	I love this set!	This set is fabulous, the grandkids love it! Fairly easy for an adult to put together.	2015-08-31
US	1571368	R2FYCI90Y3X9OE	B008CO80SA	684833372	Step2  Whisper Ride II	Toys	5	0	0	N	Y	Love it. Good height for parents as well	Bought 2 for grandkids.  Love it.  Good height for parents as well.	2015-08-31
US	37007774	RSGLVAB5HEU72	B0039S7NO6	838017496	Spot It!	Toys	5	0	0	N	Y	Five Stars	Great game for use within my classroom and adults love it too.	2015-08-31
US	3109050	R8MMDT14U3YJO	B000WNCGXE	863928621	Tamiya 1:35 Japan Ground Self Defense Force Motorcycle Reconnaissance Set	Toys	5	0	0	N	Y	THIS I/35 JSDF KIT IS PERFECT FOR MY UPCOMING DIORMA	THIS I/35 JSDF KIT IS PERFECT FOR MY UPCOMING DIORMA. MODEL LINES ARE CLEAN AND ITS ONE OF THE FEW MODEL  KITS THAT SHOWCASE THE JAPANESE SELFDEFENCE .	2015-08-31
US	24755112	R22QIWH2AZNAQQ	B00B0DWCUC	179121957	Little Tikes Hide and Seek Climber and Swing	Toys	5	0	0	N	Y	Five Stars	Thank you	2015-08-31
US	32866903	R2S2DYMLK97JXK	B00A039UOY	415755099	Monster High 2-Pack of Slap Bracelets	Toys	3	0	0	N	Y	Three Stars	okay	2015-08-31
US	17505353	R37YEVW2I5283G	B00NHQGKBM	991471840	LEGO Creator Blue Racer Set	Toys	5	0	0	N	Y	Great buy!	The boys loved these sets.	2015-08-31
US	865894	R1DSU92D56JUID	B00ZONIGFY	528057611	Beyblade Burst B-01 Dx Starter Valkyrie Wing Accele	Toys	5	3	3	N	Y	I recommend this to everyone	This is a awesome bey	2015-08-31
US	14287348	R2F9INCGQTONK0	B00HD3T1QQ	658704878	VTech Activity Cube	Toys	5	0	0	N	N	My baby loves it!	My son started playing with this as soon as he had good head control on his stomach. When he started crawling he always would go crawl up to it and play with it and now that he's standing up and sitting he still finds a lot of interest in this toy! Even with all his other options this toy is still enticing. The music and sounds it makes aren't annoying either and won't drive you crazy!	2015-08-31
US	36594396	R25TUKN10A00D3	B00WJ1O6P8	901464294	LeapFrog Scout's Build and Discover Tool Set Toy	Toys	4	0	1	N	N	Not as feature rich as some products	My 18 month old is young for the recommended ages on the package, but with his older sister helping him it was a toy they could use.  However, this is a toy that has fewer features and learning functions that some of the learning intense products offered by LeapFrog.  It is a fun toy for smaller children to learn about tools and measurements in a tactile manner.	2015-08-31
US	5194753	R9E3GS09W0V3U	B003UYV1M4	439797880	First and Second Grade Classroom Supply Pack	Toys	5	2	2	N	Y	Excellent seller!	I couldn't be happier with my purchase! There was an error in the original listing but the seller was great and we got it straightened out. I'd highly recommend purchasing! My kids are happy with their supplies and I'm a happy momma. Thank you!!	2015-08-31
US	23681376	R1MTT83OOMNP1K	B0014QBZ12	72227366	Kidoozie My First Beauty Bag	Toys	5	0	0	N	Y	Five Stars	The Birthday girl will love this.	2015-08-31
US	30056042	RTQNPVTDN6AW9	B002KW3OQS	379931345	Art 101 142-Piece Wood Art Set	Toys	1	0	0	N	Y	Broken crayons	The crayons arrived broken because they were just stuffed into the bottom draw. It cased a cloud on my granddaughter's birthday.	2015-08-31
US	40317343	R29M5PMA8K746I	B00UIEF8VE	913874048	Set of 4 Glasses fits 18'' American girl doll	Toys	5	0	0	N	Y	Five Stars	My granddaughter was really happy to receive these glasses for her American girl dolls.	2015-08-31
US	12844979	RNFGLTKAXIL7T	B0080UKWAK	259624740	LEGO Ninjago 30088 Rattla	Toys	5	0	0	N	Y	Five Stars	Perfect for the Ninjago fan	2015-08-31
US	34166281	R3NNA48JB6X5QQ	B00BTZKY8S	944779479	1 X N Paul's Fresh Market	Toys	5	0	1	N	Y	person receiving loved it.	Bought as a birthday present, person receiving loved it.	2015-08-31
US	2906709	R3TLC7L88KF63J	B00RX57MMY	734855797	Yeah Racing High Precision Gyro GC301 For RC Drift F1 Car #GC301	Toys	5	0	0	N	Y	Five Stars	Works great !	2015-08-31
US	18196286	RGR4OWVK0M32N	B00Q8NFGHK	204375057	Shopkins Series 2 (Pack of 12)	Toys	5	0	0	N	Y	Five Stars	cool	2015-08-31
US	10164950	R3FKQGOFF46B8Q	B000G7X036	654509392	Rhode Island Novelty Electric Shocking Gag Pen Novelty	Toys	5	0	0	N	Y	Five Stars	love this, it will shock a surprise into yah.lol	2015-08-31
US	33205475	R22Q2UA5LI79V6	B00XH9T74Q	168558613	White Plastic 18" Cavegirl Caveman Bone Party Prop for Halloween Fancy Dress Costume	Toys	5	1	1	N	Y	This large cavegirl/caveman bone worked great on top of a headband	This large cavegirl/caveman bone worked great on top of a headband. It has a nice shape and is lightweight as it is hollow. I would buy this product again and would recommend it to others for their costuming needs.	2015-08-31
US	16701768	R2596Q90D5W14	B00SUVRNYW	640709432	Gund Pusheen The Cat Pastel Stoneware Mug	Toys	5	0	0	N	Y	I love this product	I love this product!  Speedy delivery and adorable mug! I highly recommend this mug to any cat lover! It makes me happy.	2015-08-31
US	1071765	R30Y72Y548AA2X	B00LFS2G1W	158807847	Koiiko Acrylic Dragonball Replica Ball Set of 7 (Large/76MM)	Toys	5	0	0	N	Y	IT CAME EARLY!	I LOVE THEM!	2015-08-31
US	47511784	R221PCYTHYFDWA	B00HVFBT1G	15592226	Smash Up: Science Fiction Double Feature Expansion	Toys	3	0	1	N	Y	More decks for added contradictory confusion!	This game can be fun if you have friends that like to nerd it out and argue over ambiguous definitions of words in the rules/on the cards, but it can be fairly confusing keeping track of which actions/abilities take effect at what time... for example, certain minions' ability say if they get &#34;destroyed&#34; then something happens, but the rules don't explicitly state what qualifies as &#34;destroyed&#34;- is it any time they go to the discard pile (per another card's action, or when a base scores), is it only when the action explicitly says &#34;destroy this minion&#34;, or does it also include when they &#34;go back into the owner's hand&#34; per another action card/minion ability? It's fun to see how different pairs of decks mesh, but some overpower others, and different combinations of rules make some cards completely useless. Players who haven't played Smash Up before are in for some confusion the first couple rounds, but if you're not in it for competition but just to see what happens, it'll work out.	2015-08-31
US	35201554	R14K21JP2Z7I4C	B00FB5UN9W	90604719	Pavilion 3D Wooden Chess Game	Toys	1	0	0	N	Y	Headache and annoyance for consumers.	This item could not even be considered to be called a complete product for market. Out of 2 items received both arrived defective due to absolutely absent quality control. It would be a shame to be presented as a gift for fellow chess lovers due to poor craftsmanship. Made with poor quality from cheap unfinished wood pieces in first place this item does not worth time and hassle to go through return process. Garbage.	2015-08-31
US	7516119	R2MPST59CC0RIH	B004RSGCFI	982230805	Little Tikes Disc Swing	Toys	1	0	0	N	Y	One Star	Great swing. My granddaughter loves it!  And it is a perfect fit for small people .	2015-08-31
